Story;Column;Load;Loc;P;V2;V3;T;M2;M3
STORY7;C1;SS07 MIN;1.35;-31.63;2.54;-6.12;-0.216;-1.223;-8.414
STORY7;C1;SS07 MIN;1.62;-31.34;2.54;-6.12;-0.216;-1.901;-9.55
STORY7;C1;SS07 MIN;1.89;-31.06;2.54;-6.12;-0.216;-2.613;-10.711
STORY7;C1;SS07 MIN;2.16;-30.77;2.54;-6.12;-0.216;-3.336;-11.895
STORY7;C1;SS07 MIN;2.43;-30.49;2.54;-6.12;-0.216;-4.063;-13.1
STORY7;C1;SS07 MIN;2.7;-30.2;2.54;-6.12;-0.216;-4.791;-14.326
STORY7;C1;SS08;0;-39.66;5.41;-2.25;0.041;-3.048;5.042
STORY7;C1;SS08;0.27;-39.38;5.41;-2.25;0.041;-2.438;3.582
STORY7;C1;SS08;0.54;-39.09;5.41;-2.25;0.041;-1.827;2.122
STORY7;C1;SS08;0.81;-38.81;5.41;-2.25;0.041;-1.216;0.661
STORY7;C1;SS08;1.08;-38.52;5.41;-2.25;0.041;-0.604;-0.799
STORY7;C1;SS08;1.35;-38.24;5.41;-2.25;0.041;0.007;-2.259
STORY7;C1;SS08;1.62;-37.95;5.41;-2.25;0.041;0.619;-3.719
STORY7;C1;SS08;1.89;-37.67;5.41;-2.25;0.041;1.23;-5.18
STORY7;C1;SS08;2.16;-37.38;5.41;-2.25;0.041;1.841;-6.64
STORY7;C1;SS08;2.43;-37.1;5.41;-2.25;0.041;2.452;-8.099
STORY7;C1;SS08;2.7;-36.81;5.41;-2.25;0.041;3.063;-9.559
STORY7;C1;SS09 MAX;0;-37.02;6.9;-0.42;0.146;-0.894;14.132
STORY7;C1;SS09 MAX;0.27;-36.73;6.9;-0.42;0.146;-0.771;12.516
STORY7;C1;SS09 MAX;0.54;-36.45;6.9;-0.42;0.146;-0.642;10.916
STORY7;C1;SS09 MAX;0.81;-36.16;6.9;-0.42;0.146;-0.497;9.334
STORY7;C1;SS09 MAX;1.08;-35.88;6.9;-0.42;0.146;-0.215;7.769
STORY7;C1;SS09 MAX;1.35;-35.59;6.9;-0.42;0.146;0.594;6.223
STORY7;C1;SS09 MAX;1.62;-35.31;6.9;-0.42;0.146;1.594;4.695
STORY7;C1;SS09 MAX;1.89;-35.02;6.9;-0.42;0.146;2.661;3.185
STORY7;C1;SS09 MAX;2.16;-34.73;6.9;-0.42;0.146;3.75;1.695
STORY7;C1;SS09 MAX;2.43;-34.45;6.9;-0.42;0.146;4.846;0.223
STORY7;C1;SS09 MAX;2.7;-34.16;6.9;-0.42;0.146;5.945;-1.23
STORY7;C1;SS09 MIN;0;-42.31;3.92;-4.08;-0.065;-5.202;-4.048
STORY7;C1;SS09 MIN;0.27;-42.03;3.92;-4.08;-0.065;-4.104;-5.352
STORY7;C1;SS09 MIN;0.54;-41.74;3.92;-4.08;-0.065;-3.012;-6.673
STORY7;C1;SS09 MIN;0.81;-41.46;3.92;-4.08;-0.065;-1.935;-8.011
STORY7;C1;SS09 MIN;1.08;-41.17;3.92;-4.08;-0.065;-0.993;-9.367
STORY7;C1;SS09 MIN;1.35;-40.88;3.92;-4.08;-0.065;-0.58;-10.741
