Story;Label;DesignSect;Station;DesignOpt;Status;PMMCombo;AsMin;As;CornerBarAs;Mid Bar As;PMMRatio;VMajCombo;VMajRebar;VMinCombo;VMinRebar;WarnMsg;ErrMsg
P2;C13;C150x60H560;1.66667;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;1.66667;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;1.72;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;2.15;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;2.5;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;2.5;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;2.58;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;3.01;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;3.33333;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;3.33333;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;3.44;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;3.87;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;4.16667;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;4.16667;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C13;C150x60H560;4.3;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;0.83333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;0.83333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;1.29;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;1.66667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;1.66667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;1.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;2.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;2.5;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;2.5;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;2.58;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;3.01;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;3.33333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;3.33333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;3.44;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;3.87;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;4.16667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;4.16667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C14;C150x50H560;4.3;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;0.43;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;0.83333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;0.83333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;0.86;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;1.29;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;1.66667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;1.66667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;1.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;2.15;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;2.5;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;2.5;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;2.58;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;3.01;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;3.33333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;3.33333;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;3.44;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;3.87;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;4.16667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;4.16667;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C15;C150x50H560;4.3;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;0.43;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;0.83333;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;0.83333;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;0.86;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;1.29;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;1.66667;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;1.66667;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;1.72;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;2.15;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;2.5;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;2.5;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;2.58;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;3.01;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;3.33333;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;3.33333;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;3.44;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;3.87;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;4.16667;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;4.16667;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P2;C16;C120x60H560;4.3;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;0;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;0.36;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;0.72;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;1.08;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;1.44;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;1.8;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;2.16;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;2.52;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;2.88;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;3.24;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C1;C150x60H560;3.6;Design;No Message;SU14-I=1.1;0.009;0.009;0.000375;0.000375;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;0.36;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;0.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;1.08;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;1.44;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;1.8;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;2.16;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;2.52;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;2.88;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;3.24;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C2;C150x50H560;3.6;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;0;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;0.36;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;0.72;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;1.08;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;1.44;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;1.8;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;2.16;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;2.52;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;2.88;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;3.24;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C3;C150x50H560;3.6;Design;No Message;SU14-I=1.1;0.0075;0.0075;0.000313;0.000313;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;0.36;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;0.72;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;1.08;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;1.44;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;1.8;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;2.16;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;2.52;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;2.88;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;3.24;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C4;C120x60H560;3.6;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C5;C50x100H350;0;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;0.36573;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;0.73146;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;1.09719;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;1.46292;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;1.82865;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;2.19438;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;2.56011;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;2.92584;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;3.29157;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C5;C50x100H350;3.65729;Design;No Message;SU14-I=1.1;0.005;0.005;0.000318;0.000233;;SU14-I=1.1;0.00123;SU14-I=1.1;0.00044;No Message;No Message
P1;C6;C100x50H350;0;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;0.37;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;0.74;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;1.11;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;1.48;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;1.85;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;2.22;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;2.59;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;2.96;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;3.33;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C6;C100x50H350;3.7;Design;No Message;SU14-I=1.1;0.005;0.005;0.000208;0.000208;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;0.36;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;0.72;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;1.08;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;1.44;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;1.8;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;2.16;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;2.52;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;2.88;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;3.24;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C7;C60x120H560;3.6;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;0;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;0.36;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;0.72;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
P1;C8;C60x120H560;1.08;Design;No Message;SU14-I=1.1;0.0072;0.0072;0.00036;0.00036;;SU14-I=1.1;0;SU14-I=1.1;0;No Message;No Message
